MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
9,99,ReplaceStatement,false,59.00,-1.00,0.0000
10,1,MatchedDeleteStatement,false,439.00,-1.00,0.0000
10,2,SwapStatement,true,439.00,472.00,0.9301
10,3,DeleteStatement,false,439.00,-1.00,0.0000
10,4,BinaryOperatorReplacement,true,439.00,389.00,1.1285
10,5,MatchedCopyStatement,false,389.00,-1.00,0.0000
10,6,MatchedReplaceStatement,true,389.00,318.00,1.2233
10,7,MoveStatement,true,318.00,356.00,0.8933
10,8,UnaryOperatorReplacement,true,318.00,350.00,0.9086
10,9,ReplaceStatement,true,318.00,330.00,0.9636
10,10,CopyStatement,true,318.00,318.00,1.0000
10,11,MatchedSwapStatement,true,318.00,319.00,0.9969
10,12,MatchedReplaceStatement,true,318.00,264.00,1.2045
10,13,BinaryOperatorReplacement,true,264.00,406.00,0.6502
10,14,CopyStatement,true,264.00,345.00,0.7652
10,15,MatchedSwapStatement,true,264.00,362.00,0.7293
10,16,ReplaceStatement,false,264.00,-1.00,0.0000
10,17,SwapStatement,false,264.00,-1.00,0.0000
10,18,UnaryOperatorReplacement,true,264.00,301.00,0.8771
10,19,MoveStatement,true,264.00,359.00,0.7354
10,20,MatchedReplaceStatement,true,264.00,294.00,0.8980
10,21,UnaryOperatorReplacement,true,264.00,367.00,0.7193
10,22,BinaryOperatorReplacement,true,264.00,349.00,0.7564
10,23,CopyStatement,false,264.00,-1.00,0.0000
10,24,MatchedSwapStatement,true,264.00,360.00,0.7333
10,25,MoveStatement,true,264.00,335.00,0.7881
10,26,MatchedReplaceStatement,true,264.00,551.00,0.4791
10,27,DeleteStatement,true,264.00,542.00,0.4871
10,28,MatchedDeleteStatement,false,264.00,-1.00,0.0000
10,29,MatchedCopyStatement,false,264.00,-1.00,0.0000
10,30,BinaryOperatorReplacement,true,264.00,258.00,1.0233
10,31,UnaryOperatorReplacement,true,258.00,305.00,0.8459
10,32,ReplaceStatement,true,258.00,391.00,0.6598
10,33,MatchedSwapStatement,true,258.00,407.00,0.6339
10,34,SwapStatement,false,258.00,-1.00,0.0000
10,35,MoveStatement,true,258.00,719.00,0.3588
10,36,MatchedReplaceStatement,true,258.00,515.00,0.5010
10,37,BinaryOperatorReplacement,true,258.00,409.00,0.6308
10,38,UnaryOperatorReplacement,true,258.00,427.00,0.6042
10,39,DeleteStatement,false,258.00,-1.00,0.0000
10,40,CopyStatement,false,258.00,-1.00,0.0000
10,41,MatchedSwapStatement,true,258.00,461.00,0.5597
10,42,ReplaceStatement,true,258.00,297.00,0.8687
10,43,MatchedReplaceStatement,true,258.00,323.00,0.7988
10,44,MoveStatement,true,258.00,263.00,0.9810
10,45,BinaryOperatorReplacement,true,258.00,258.00,1.0000
10,46,UnaryOperatorReplacement,true,258.00,305.00,0.8459
10,47,ReplaceStatement,true,258.00,258.00,1.0000
10,48,BinaryOperatorReplacement,true,258.00,268.00,0.9627
10,49,MoveStatement,true,258.00,277.00,0.9314
10,50,MatchedReplaceStatement,true,258.00,271.00,0.9520
10,51,MatchedSwapStatement,true,258.00,295.00,0.8746
10,52,MatchedDeleteStatement,false,258.00,-1.00,0.0000
10,53,MatchedCopyStatement,false,258.00,-1.00,0.0000
10,54,ReplaceStatement,true,258.00,300.00,0.8600
10,55,UnaryOperatorReplacement,true,258.00,259.00,0.9961
10,56,BinaryOperatorReplacement,true,258.00,318.00,0.8113
10,57,SwapStatement,false,258.00,-1.00,0.0000
10,58,MoveStatement,true,258.00,258.00,1.0000
10,59,MatchedReplaceStatement,true,258.00,300.00,0.8600
10,60,MatchedSwapStatement,true,258.00,382.00,0.6754
10,61,UnaryOperatorReplacement,true,258.00,364.00,0.7088
10,62,MoveStatement,true,258.00,381.00,0.6772
10,63,ReplaceStatement,true,258.00,389.00,0.6632
10,64,BinaryOperatorReplacement,true,258.00,412.00,0.6262
10,65,MatchedReplaceStatement,true,258.00,420.00,0.6143
10,66,CopyStatement,true,258.00,386.00,0.6684
10,67,MatchedSwapStatement,true,258.00,396.00,0.6515
10,68,UnaryOperatorReplacement,true,258.00,386.00,0.6684
10,69,DeleteStatement,true,258.00,312.00,0.8269
10,70,MoveStatement,true,258.00,339.00,0.7611
10,71,ReplaceStatement,true,258.00,402.00,0.6418
10,72,BinaryOperatorReplacement,true,258.00,377.00,0.6844
10,73,MatchedReplaceStatement,true,258.00,436.00,0.5917
10,74,CopyStatement,false,258.00,-1.00,0.0000
10,75,DeleteStatement,true,258.00,339.00,0.7611
10,76,UnaryOperatorReplacement,true,258.00,439.00,0.5877
10,77,MoveStatement,true,258.00,488.00,0.5287
10,78,MatchedSwapStatement,true,258.00,474.00,0.5443
10,79,BinaryOperatorReplacement,true,258.00,419.00,0.6158
10,80,ReplaceStatement,true,258.00,388.00,0.6649
10,81,MatchedReplaceStatement,true,258.00,350.00,0.7371
10,82,DeleteStatement,false,258.00,-1.00,0.0000
10,83,SwapStatement,true,258.00,399.00,0.6466
10,84,MatchedDeleteStatement,false,258.00,-1.00,0.0000
10,85,MatchedCopyStatement,false,258.00,-1.00,0.0000
10,86,UnaryOperatorReplacement,true,258.00,320.00,0.8063
10,87,MoveStatement,true,258.00,386.00,0.6684
10,88,BinaryOperatorReplacement,true,258.00,324.00,0.7963
10,89,MatchedSwapStatement,true,258.00,341.00,0.7566
10,90,MatchedReplaceStatement,true,258.00,305.00,0.8459
10,91,ReplaceStatement,true,258.00,422.00,0.6114
10,92,UnaryOperatorReplacement,true,258.00,342.00,0.7544
10,93,MatchedReplaceStatement,true,258.00,331.00,0.7795
10,94,BinaryOperatorReplacement,true,258.00,266.00,0.9699
10,95,MatchedSwapStatement,true,258.00,301.00,0.8571
10,96,MoveStatement,true,258.00,399.00,0.6466
10,97,SwapStatement,true,258.00,352.00,0.7330
10,98,BinaryOperatorReplacement,true,258.00,372.00,0.6935
10,99,UnaryOperatorReplacement,true,258.00,450.00,0.5733
